createDt,deathCnt,defCnt,gubunEn,incDec,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2022-04-01,584,491428,Chungcheongnam-do,13145,13145,0,23189,16058,2022??04??01??00??null,
2022-04-01,468,381142,Chungcheongbuk-do,10164,10159,5,23860,16057,2022??04??01??00??null,
2022-04-01,484,343213,Gangwon-do,9064,9064,0,22308,16056,2022??04??01??00??null,
2022-04-01,4400,3713377,Gyeonggi-do,75627,75626,1,27374,16055,2022??04??01??00??null,
2022-04-01,26,96207,Sejong,2729,2729,0,25869,16054,2022??04??01??00??null,
2022-04-01,251,272729,Ulsan,5813,5813,0,24316,16053,2022??04??01??00??null,
2022-04-01,430,351789,8093,8093,0,24224,16052,2022??04??01??00??null,,
2022-04-01,358,369269,Gwangju,9286,9286,0,25615,16051,2022??04??01??00??null,
2022-04-01,1048,831419,Incheon,14797,14797,0,28199,16050,2022??04??01??00??null,
2022-04-01,944,535262,11382,11382,0,22439,16049,2022??04??01??00??null,,
2022-04-01,1554,902585,11855,11855,0,26940,16048,2022??04??01??00??null,,
2022-04-01,3608,2810973,Seoul,51717,51717,0,29560,16047,2022??04??01??00??null,
2022-04-01,16590,13375818,Total,280273,280225,48,25903,16046,2022??04??01??00??null,
2022-03-31,16,10670,10,0,10,-,16045,2022??03??31??00??null,,
2022-03-31,102,164289,Jeju,5074,5074,0,24276,16044,2022??03??31??00??null,
2022-03-31,732,784309,Gyeongsangnam-do,19315,19314,1,23665,16043,2022??03??31??00??null,
2022-03-31,751,494158,Gyeongsangbuk-do,14691,14681,10,18814,16042,2022??03??31??00??null,
2022-03-31,199,371620,Jeollanam-do,13707,13706,1,20276,16041,2022??03??31??00??null,
2022-03-31,558,394784,Jeollabuk-do,11295,11294,1,22094,16040,2022??03??31??00??null,
2022-03-31,572,478287,Chungcheongnam-do,14364,14364,0,22569,16039,2022??03??31??00??null,
2022-03-31,445,370985,Chungcheongbuk-do,11322,11322,0,23224,16038,2022??03??31??00??null,
2022-03-31,473,334151,Gangwon-do,10665,10665,0,21719,16037,2022??03??31??00??null,
2022-03-31,4333,3637764,Gyeonggi-do,84657,84657,0,26816,16036,2022??03??31??00??null,
2022-03-31,23,93479,Sejong,3892,3892,0,25136,16035,2022??03??31??00??null,
2022-03-31,236,266917,Ulsan,6307,6307,0,23798,16034,2022??03??31??00??null,
2022-03-31,418,343696,10058,10058,0,23666,16033,2022??03??31??00??null,,
2022-03-31,341,359985,Gwangju,11362,11361,1,24971,16032,2022??03??31??00??null,
2022-03-31,1017,816626,Incheon,18128,18128,0,27697,16031,2022??03??31??00??null,
2022-03-31,929,523883,12712,12712,0,21962,16030,2022??03??31??00??null,,
2022-03-31,1522,890734,13053,13053,0,26586,16029,2022??03??31??00??null,,
2022-03-31,3563,2759294,Seoul,60131,60131,0,29016,16028,2022??03??31??00??null,
2022-03-31,16230,13095631,Total,320743,320719,24,25360,16027,2022??03??31??00??null,
2022-03-30,16,10660,20,0,20,-,16026,2022??03??30??00??null,,
2022-03-30,88,159215,Jeju,5744,5744,0,23526,16025,2022??03??30??00??null,
2022-03-30,689,764996,Gyeongsangnam-do,27038,27037,1,23082,16024,2022??03??30??00??null,
2022-03-30,725,479469,Gyeongsangbuk-do,20165,20161,4,18254,16023,2022??03??30??00??null,
2022-03-30,191,357916,Jeollanam-do,17462,17462,0,19528,16022,2022??03??30??00??null,
2022-03-30,536,383493,Jeollabuk-do,13253,13248,5,21462,16021,2022??03??30??00??null,
2022-03-30,560,463926,Chungcheongnam-do,18969,18969,0,21891,16020,2022??03??30??00??null,
2022-03-30,429,359663,Chungcheongbuk-do,15579,15579,0,22515,16019,2022??03??30??00??null,
2022-03-30,461,323486,Gangwon-do,13113,13113,0,21026,16018,2022??03??30??00??null,
2022-03-30,4256,3553139,Gyeonggi-do,117029,117029,0,26193,16017,2022??03??30??00??null,
2022-03-30,21,89587,Sejong,4248,4248,0,24089,16016,2022??03??30??00??null,
2022-03-30,236,260612,Ulsan,9094,9094,0,23236,16015,2022??03??30??00??null,
2022-03-30,409,333638,11252,11252,0,22974,16014,2022??03??30??00??null,,
2022-03-30,332,348623,Gwangju,12301,12299,2,24183,16013,2022??03??30??00??null,
2022-03-30,1001,798508,Incheon,23261,23261,0,27083,16012,2022??03??30??00??null,
2022-03-30,912,511173,17842,17842,0,21429,16011,2022??03??30??00??null,,
2022-03-30,1479,877689,16447,16447,0,26197,16010,2022??03??30??00??null,,
2022-03-30,3514,2699163,Seoul,81824,81824,0,28384,16009,2022??03??30??00??null,
2022-03-30,15855,12774956,Total,424641,424609,32,24739,16008,2022??03??30??00??null,
2022-03-29,16,10640,20,0,20,-,15988,2022??03??29??00??null,,
2022-03-29,88,153473,Jeju,3329,3329,0,22678,15987,2022??03??29??00??null,
2022-03-29,659,737964,Gyeongsangnam-do,22498,22496,2,22267,15986,2022??03??29??00??null,
2022-03-29,700,459307,Gyeongsangbuk-do,14911,14910,1,17487,15985,2022??03??29??00??null,
2022-03-29,185,340454,Jeollanam-do,13632,13632,0,18576,15984,2022??03??29??00??null,
2022-03-29,509,370244,Jeollabuk-do,15098,15092,6,20720,15983,2022??03??29??00??null,
2022-03-29,540,444965,Chungcheongnam-do,13997,13997,0,20996,15982,2022??03??29??00??null,
2022-03-29,415,344094,Chungcheongbuk-do,13075,13073,2,21541,15981,2022??03??29??00??null,
2022-03-29,446,310379,Gangwon-do,10508,10508,0,20174,15980,2022??03??29??00??null,
2022-03-29,4147,3436151,Gyeonggi-do,88702,88695,7,25330,15979,2022??03??29??00??null,
2022-03-29,21,85341,Sejong,2476,2476,0,22948,15978,2022??03??29??00??null,
2022-03-29,226,251519,Ulsan,7573,7573,0,22425,15977,2022??03??29??00??null,
2022-03-29,395,322386,11124,11124,0,22199,15976,2022??03??29??00??null,,
2022-03-29,323,336322,Gwangju,7920,7918,2,23330,15975,2022??03??29??00??null,
2022-03-29,982,775252,Incheon,18826,18826,0,26294,15974,2022??03??29??00??null,
2022-03-29,882,493331,17817,17817,0,20681,15973,2022??03??29??00??null,,
2022-03-29,1435,861246,19969,19969,0,25706,15972,2022??03??29??00??null,,
2022-03-29,3454,2617360,Seoul,66079,66078,1,27524,15971,2022??03??29??00??null,
2022-03-29,15423,12350428,Total,347554,347513,41,23917,15970,2022??03??29??00??null,
2022-03-28,16,10620,15,0,15,-,15969,2022??03??28??00??null,,
2022-03-28,88,150144,Jeju,3000,3000,0,22186,15968,2022??03??28??00??null,
2022-03-28,637,715474,Gyeongsangnam-do,11623,11622,1,21588,15967,2022??03??28??00??null,
2022-03-28,676,444400,Gyeongsangbuk-do,9401,9400,1,16919,15966,2022??03??28??00??null,
2022-03-28,183,326825,Jeollanam-do,8398,8397,1,17832,15965,2022??03??28??00??null,
2022-03-28,495,355147,Jeollabuk-do,6942,6942,0,19876,15964,2022??03??28??00??null,
2022-03-28,532,430974,Chungcheongnam-do,7956,7956,0,20336,15963,2022??03??28??00??null,
2022-03-28,405,331028,Chungcheongbuk-do,5835,5834,1,20723,15962,2022??03??28??00??null,
2022-03-28,432,299871,Gangwon-do,6935,6931,4,19491,15961,2022??03??28??00??null,
2022-03-28,4100,3347478,Gyeonggi-do,50574,50574,0,24676,15960,2022??03??28??00??null,
2022-03-28,21,82866,Sejong,2218,2218,0,22282,15959,2022??03??28??00??null,
2022-03-28,223,243949,Ulsan,3759,3759,0,21750,15958,2022??03??28??00??null,
2022-03-28,391,311280,5281,5281,0,21434,15957,2022??03??28??00??null,,
2022-03-28,315,328402,Gwangju,7481,7481,0,22780,15956,2022??03??28??00??null,
2022-03-28,972,756426,Incheon,11727,11726,1,25656,15955,2022??03??28??00??null,
2022-03-28,874,475520,5232,5232,0,19935,15954,2022??03??28??00??null,,
2022-03-28,1414,841323,6646,6646,0,25111,15953,2022??03??28??00??null,,
2022-03-28,3412,2551327,Seoul,34190,34189,1,26829,15952,2022??03??28??00??null,
2022-03-28,15186,12003054,Total,187213,187188,25,23244,15951,2022??03??28??00??null,
2022-03-27,16,10605,16,0,16,-,15950,2022??03??27??00??null,,
2022-03-27,84,147144,Jeju,5010,5010,0,21742,15949,2022??03??27??00??null,
2022-03-27,620,703851,Gyeongsangnam-do,20553,20550,3,21238,15948,2022??03??27??00??null,
2022-03-27,654,434999,Gyeongsangbuk-do,14675,14672,3,16561,15947,2022??03??27??00??null,
2022-03-27,179,318427,Jeollanam-do,12294,12292,2,17374,15946,2022??03??27??00??null,
2022-03-27,481,348205,Jeollabuk-do,10848,10848,0,19487,15945,2022??03??27??00??null,
2022-03-27,519,423018,Chungcheongnam-do,13791,13791,0,19961,15944,2022??03??27??00??null,
2022-03-27,397,325193,Chungcheongbuk-do,10807,10807,0,20357,15943,2022??03??27??00??null,
2022-03-27,427,292936,Gangwon-do,9260,9256,4,19040,15942,2022??03??27??00??null,
2022-03-27,4032,3296904,Gyeonggi-do,85382,85377,5,24304,15941,2022??03??27??00??null,
2022-03-27,20,80648,Sejong,2344,2344,0,21686,15940,2022??03??27??00??null,
2022-03-27,216,240190,Ulsan,6861,6861,0,21415,15939,2022??03??27??00??null,
2022-03-27,388,305999,8963,8963,0,21071,15938,2022??03??27??00??null,,
2022-03-27,307,320921,Gwangju,8933,8932,1,22261,15937,2022??03??27??00??null,
2022-03-27,954,744699,Incheon,21570,21561,9,25258,15936,2022??03??27??00??null,
2022-03-27,851,470288,13218,13218,0,19715,15935,2022??03??27??00??null,,
2022-03-27,1382,834677,14454,14454,0,24913,15934,2022??03??27??00??null,,
2022-03-27,3372,2517137,Seoul,59151,59151,0,26470,15933,2022??03??27??00??null,
2022-03-27,14899,11815841,Total,318130,318087,43,22882,15932,2022??03??27??00??null,
2022-03-26,16,10589,36,0,36,-,15931,2022??03??26??00??null,,
2022-03-26,76,142134,Jeju,4082,4082,0,21002,15930,2022??03??26??00??null,
2022-03-26,602,683298,Gyeongsangnam-do,22679,22676,3,20617,15929,2022??03??26??00??null,
2022-03-26,641,420324,Gyeongsangbuk-do,15173,15173,0,16003,15928,2022??03??26??00??null,
2022-03-26,176,306133,Jeollanam-do,12849,12848,1,16703,15927,2022??03??26??00??null,
2022-03-26,468,337357,Jeollabuk-do,12202,12200,2,18880,15926,2022??03??26??00??null,
2022-03-26,510,409227,Chungcheongnam-do,13167,13167,0,19310,15925,2022??03??26??00??null,
2022-03-26,385,314386,Chungcheongbuk-do,11616,11614,2,19681,15924,2022??03??26??00??null,
2022-03-26,409,283676,Gangwon-do,10043,10041,2,18439,15923,2022??03??26??00??null,
2022-03-26,3966,3211522,Gyeonggi-do,90775,90775,0,23674,15922,2022??03??26??00??null,
2022-03-26,19,78304,Sejong,3007,3007,0,21055,15921,2022??03??26??00??null,
2022-03-26,212,233329,Ulsan,7450,7450,0,20803,15920,2022??03??26??00??null,
2022-03-26,376,297036,11202,11202,0,20453,15919,2022??03??26??00??null,,
2022-03-26,303,311988,Gwangju,9909,9907,2,21642,15918,2022??03??26??00??null,
2022-03-26,933,723129,Incheon,16785,16785,0,24526,15917,2022??03??26??00??null,
2022-03-26,848,457070,14217,14217,0,19161,15916,2022??03??26??00??null,,
2022-03-26,1334,820223,16362,16362,0,24481,15915,2022??03??26??00??null,,
2022-03-26,3343,2457986,Seoul,64026,64025,1,25848,15914,2022??03??26??00??null,
2022-03-26,14617,11497711,Total,335580,335531,49,22266,15913,2022??03??26??00??null,
2022-03-25,16,10553,13,0,13,-,15912,2022??03??25??00??null,,
2022-03-25,75,138052,Jeju,4789,4789,0,20399,15911,2022??03??25??00??null,
2022-03-25,579,660619,Gyeongsangnam-do,21666,21664,2,19933,15910,2022??03??25??00??null,
2022-03-25,620,405151,Gyeongsangbuk-do,15061,15057,4,15425,15909,2022??03??25??00??null,
2022-03-25,168,293285,Jeollanam-do,12670,12670,0,16002,15908,2022??03??25??00??null,
2022-03-25,450,325155,Jeollabuk-do,12826,12824,2,18197,15907,2022??03??25??00??null,
2022-03-25,498,396078,Chungcheongnam-do,13817,13817,0,18689,15906,2022??03??25??00??null,
2022-03-25,372,302786,Chungcheongbuk-do,11556,11556,0,18955,15905,2022??03??25??00??null,
2022-03-25,396,273633,Gangwon-do,10542,10542,0,17786,15904,2022??03??25??00??null,
2022-03-25,3883,3120770,Gyeonggi-do,87705,87703,2,23005,15903,2022??03??25??00??null,
2022-03-25,18,75297,Sejong,3486,3486,0,20247,15902,2022??03??25??00??null,
2022-03-25,210,225881,Ulsan,7433,7433,0,20139,15901,2022??03??25??00??null,
2022-03-25,372,285834,8258,8258,0,19682,15900,2022??03??25??00??null,,
2022-03-25,297,302079,Gwangju,10263,10259,4,20954,15899,2022??03??25??00??null,
2022-03-25,903,706346,Incheon,21773,21773,0,23957,15898,2022??03??25??00??null,
2022-03-25,827,442857,14008,14008,0,18565,15897,2022??03??25??00??null,,
2022-03-25,1303,803861,16705,16705,0,23993,15896,2022??03??25??00??null,,
2022-03-25,3307,2393995,Seoul,66943,66941,2,25175,15895,2022??03??25??00??null,
2022-03-25,14294,11162232,Total,339514,339485,29,21616,15894,2022??03??25??00??null,
2022-03-24,16,10540,38,0,38,-,15874,2022??03??24??00??null,,
2022-03-24,73,133263,Jeju,5030,5030,0,19691,15873,2022??03??24??00??null,
2022-03-24,543,638957,Gyeongsangnam-do,25067,25066,1,19279,15872,2022??03??24??00??null,
2022-03-24,604,390093,Gyeongsangbuk-do,18101,18090,11,14852,15871,2022??03??24??00??null,
2022-03-24,164,280617,Jeollanam-do,13691,13690,1,15311,15870,2022??03??24??00??null,
2022-03-24,420,312335,Jeollabuk-do,12916,12914,2,17480,15869,2022??03??24??00??null,
2022-03-24,486,382261,Chungcheongnam-do,16432,16432,0,18038,15868,2022??03??24??00??null,
2022-03-24,358,291231,Chungcheongbuk-do,12587,12586,1,18231,15867,2022??03??24??00??null,
2022-03-24,376,263091,Gangwon-do,11527,11521,6,17101,15866,2022??03??24??00??null,
2022-03-24,3793,3033103,Gyeonggi-do,107472,107472,0,22359,15865,2022??03??24??00??null,
2022-03-24,17,71811,Sejong,3746,3746,0,19309,15864,2022??03??24??00??null,
2022-03-24,204,218451,Ulsan,8356,8356,0,19477,15863,2022??03??24??00??null,
2022-03-24,362,277576,11270,11270,0,19114,15862,2022??03??24??00??null,,
2022-03-24,285,291820,Gwangju,12465,12463,2,20243,15861,2022??03??24??00??null,
2022-03-24,871,684576,Incheon,24691,24689,2,23219,15860,2022??03??24??00??null,
2022-03-24,814,428852,15700,15700,0,17978,15859,2022??03??24??00??null,,
2022-03-24,1268,787179,18739,18738,1,23495,15858,2022??03??24??00??null,,
2022-03-24,3248,2327080,Seoul,77770,77768,2,24471,15857,2022??03??24??00??null,
2022-03-24,13902,10822836,Total,395598,395531,67,20959,15856,2022??03??24??00??null,
2022-03-23,16,10502,27,0,27,-,15855,2022??03??23??00??null,,
2022-03-23,70,128233,Jeju,5571,5571,0,18948,15854,2022??03??23??00??null,
2022-03-23,500,613890,Gyeongsangnam-do,32193,32190,3,18523,15853,2022??03??23??00??null,
2022-03-23,579,371992,Gyeongsangbuk-do,20786,20784,2,14162,15852,2022??03??23??00??null,
2022-03-23,155,266926,Jeollanam-do,15432,15430,2,14564,15851,2022??03??23??00??null,
2022-03-23,391,299419,Jeollabuk-do,15909,15905,4,16757,15850,2022??03??23??00??null,
2022-03-23,473,365829,Chungcheongnam-do,18877,18877,0,17262,15849,2022??03??23??00??null,
2022-03-23,350,278644,Chungcheongbuk-do,16656,16655,1,17443,15848,2022??03??23??00??null,
2022-03-23,359,251564,Gangwon-do,14320,14319,1,16351,15847,2022??03??23??00??null,
2022-03-23,3679,2925631,Gyeonggi-do,136912,136912,0,21567,15846,2022??03??23??00??null,
2022-03-23,15,68065,Sejong,3452,3452,0,18302,15845,2022??03??23??00??null,
2022-03-23,190,210095,Ulsan,11031,11031,0,18732,15844,2022??03??23??00??null,
2022-03-23,353,266306,14526,14526,0,18337,15843,2022??03??23??00??null,,
2022-03-23,272,279355,Gwangju,12187,12185,2,19378,15842,2022??03??23??00??null,
2022-03-23,852,659886,Incheon,24941,24941,0,22381,15841,2022??03??23??00??null,
2022-03-23,798,413152,20866,20866,0,17320,15840,2022??03??23??00??null,,
2022-03-23,1193,768448,26062,26062,0,22936,15839,2022??03??23??00??null,,
2022-03-23,3187,2249310,Seoul,101133,101133,0,23653,15838,2022??03??23??00??null,
2022-03-23,13432,10427247,Total,490881,490839,42,20193,15837,2022??03??23??00??null,
2022-03-22,16,10475,34,0,34,-,15836,2022??03??22??00??null,,
2022-03-22,67,122662,Jeju,3191,3191,0,18125,15835,2022??03??22??00??null,
2022-03-22,477,581709,Gyeongsangnam-do,24707,24703,4,17552,15834,2022??03??22??00??null,
2022-03-22,562,351205,Gyeongsangbuk-do,14432,14429,3,13371,15833,2022??03??22??00??null,
2022-03-22,140,251499,Jeollanam-do,12280,12279,1,13722,15832,2022??03??22??00??null,
2022-03-22,380,283511,Jeollabuk-do,12584,12584,0,15866,15831,2022??03??22??00??null,
2022-03-22,466,346953,Chungcheongnam-do,15152,15152,0,16371,15830,2022??03??22??00??null,
2022-03-22,344,262002,Chungcheongbuk-do,11829,11828,1,16402,15829,2022??03??22??00??null,
2022-03-22,344,237251,Gangwon-do,10428,10428,0,15421,15828,2022??03??22??00??null,
2022-03-22,3609,2788761,Gyeonggi-do,96257,96256,1,20558,15827,2022??03??22??00??null,
2022-03-22,14,64613,Sejong,3334,3334,0,17374,15826,2022??03??22??00??null,
2022-03-22,188,199065,Ulsan,8224,8224,0,17748,15825,2022??03??22??00??null,
2022-03-22,340,251780,9873,9873,0,17337,15824,2022??03??22??00??null,,
2022-03-22,271,267168,Gwangju,6986,6985,1,18533,15823,2022??03??22??00??null,
2022-03-22,838,634945,Incheon,17569,17568,1,21535,15822,2022??03??22??00??null,
2022-03-22,783,392298,17360,17360,0,16446,15821,2022??03??22??00??null,,
2022-03-22,1158,742457,24707,24707,0,22160,15820,2022??03??22??00??null,,
2022-03-22,3144,2148186,Seoul,65033,65033,0,22590,15819,2022??03??22??00??null,
2022-03-22,13141,9936540,Total,353980,353934,46,19242,15818,2022??03??22??00??null,
2022-03-21,16,10442,22,0,22,-,15798,2022??03??21??00??null,,
2022-03-21,62,119471,Jeju,3292,3292,0,17653,15797,2022??03??21??00??null,
2022-03-21,438,557019,Gyeongsangnam-do,11970,11968,2,16807,15796,2022??03??21??00??null,
2022-03-21,545,336778,Gyeongsangbuk-do,9776,9768,8,12822,15795,2022??03??21??00??null,
2022-03-21,128,239233,Jeollanam-do,6857,6857,0,13053,15794,2022??03??21??00??null,
2022-03-21,366,270954,Jeollabuk-do,7899,7898,1,15164,15793,2022??03??21??00??null,
2022-03-21,444,331801,Chungcheongnam-do,8727,8727,0,15656,15792,2022??03??21??00??null,
2022-03-21,334,250183,Chungcheongbuk-do,5375,5374,1,15662,15791,2022??03??21??00??null,
2022-03-21,327,226823,Gangwon-do,6610,6607,3,14743,15790,2022??03??21??00??null,
2022-03-21,3525,2692548,Gyeonggi-do,56909,56909,0,19849,15789,2022??03??21??00??null,
2022-03-21,13,61279,Sejong,2370,2370,0,16478,15788,2022??03??21??00??null,
2022-03-21,178,190902,Ulsan,4239,4239,0,17021,15787,2022??03??21??00??null,
2022-03-21,337,241907,8390,8390,0,16657,15786,2022??03??21??00??null,,
2022-03-21,261,260184,Gwangju,8461,8460,1,18048,15785,2022??03??21??00??null,
2022-03-21,813,617378,Incheon,12086,12086,0,20940,15784,2022??03??21??00??null,
2022-03-21,760,374944,6131,6131,0,15718,15783,2022??03??21??00??null,,
2022-03-21,1112,717781,8977,8977,0,21424,15782,2022??03??21??00??null,,
2022-03-21,3098,2083188,Seoul,41078,41078,0,21906,15781,2022??03??21??00??null,
2022-03-21,12757,9582815,Total,209169,209131,38,18557,15780,2022??03??21??00??null,
2022-03-20,16,10420,15,0,15,-,15779,2022??03??20??00??null,,
2022-03-20,60,116179,Jeju,6228,6228,0,17221,15778,2022??03??20??00??null,
2022-03-20,414,545049,Gyeongsangnam-do,24336,24335,1,16318,15777,2022??03??20??00??null,
2022-03-20,534,327002,Gyeongsangbuk-do,12990,12990,0,12389,15776,2022??03??20??00??null,
2022-03-20,116,232376,Jeollanam-do,10898,10898,0,12550,15775,2022??03??20??00??null,
2022-03-20,348,263055,Jeollabuk-do,9685,9684,1,14581,15774,2022??03??20??00??null,
2022-03-20,430,323074,Chungcheongnam-do,12645,12645,0,15232,15773,2022??03??20??00??null,
2022-03-20,324,244808,Chungcheongbuk-do,11272,11272,0,15293,15772,2022??03??20??00??null,
2022-03-20,314,220213,Gangwon-do,9197,9196,1,14273,15771,2022??03??20??00??null,
2022-03-20,3454,2635639,Gyeonggi-do,88480,88479,1,19629,15770,2022??03??20??00??null,
2022-03-20,13,58909,Sejong,1951,1951,0,16555,15769,2022??03??20??00??null,
2022-03-20,167,186663,Ulsan,7321,7321,0,16431,15768,2022??03??20??00??null,
2022-03-20,336,233517,11485,11485,0,15952,15767,2022??03??20??00??null,,
2022-03-20,248,251723,Gwangju,10031,10028,3,17359,15766,2022??03??20??00??null,
2022-03-20,789,605292,Incheon,19149,19149,0,20568,15765,2022??03??20??00??null,
2022-03-20,749,368813,13612,13612,0,15251,15764,2022??03??20??00??null,,
2022-03-20,1057,708804,19543,19543,0,20897,15763,2022??03??20??00??null,,
2022-03-20,3059,2042110,Seoul,65870,65870,0,21121,15762,2022??03??20??00??null,
2022-03-20,12428,9373646,Total,334708,334686,22,18086,15761,2022??03??20??00??null,
2022-03-19,16,10405,46,0,46,-,15760,2022??03??19??00??null,,
2022-03-19,55,109951,Jeju,6393,6393,0,16298,15759,2022??03??19??00??null,
2022-03-19,388,520713,Gyeongsangnam-do,22734,22732,2,15589,15758,2022??03??19??00??null,
2022-03-19,519,314012,Gyeongsangbuk-do,14946,14942,4,11897,15757,2022??03??19??00??null,
2022-03-19,110,221478,Jeollanam-do,10778,10775,3,11962,15756,2022??03??19??00??null,
2022-03-19,330,253370,Jeollabuk-do,9923,9922,1,14044,15755,2022??03??19??00??null,
2022-03-19,418,310429,Chungcheongnam-do,15626,15625,1,14636,15754,2022??03??19??00??null,
2022-03-19,313,233536,Chungcheongbuk-do,11972,11972,0,14588,15753,2022??03??19??00??null,
2022-03-19,306,211016,Gangwon-do,10542,10540,2,13677,15752,2022??03??19??00??null,
2022-03-19,3390,2547159,Gyeonggi-do,101526,101523,3,18970,15751,2022??03??19??00??null,
2022-03-19,12,56958,Sejong,3121,3121,0,16007,15750,2022??03??19??00??null,
